"","Comp","Player","Pos","Age","Squad","xG_Expected","Mins_Per_90","shg.player","psg.player","dfg.player","drg.player","stm.player","kpr","tot.player"
"2209","Serie A","Tomás Rincón","MF","34-026","Sampdoria",0,3.3,50,55,54,52,66,64,79
"2210","Serie A","Tomás Rincón","MF","34-026","Torino",0,1.8,50,56,54,53,64,64,79
"2211","Serie A","Viktor Kovalenko","MF","25-359","Spezia",0.2,10.3,51,55,52,51,63,64,79
"2212","Serie A","Weston McKennie","MF","23-164","Juventus",2.2,13.7,54,54,53,52,65,64,79
"2213","Premier League","Adam Forshaw","MF","30-123","Leeds United",0.2,9.5,51,55,54,51,66,64,79
"2214","Premier League","Adam Lallana","MF","33-274","Brighton",1.1,15.2,52,55,53,53,66,64,79
"2215","Premier League","Ainsley Maitland-Niles","MF","24-163","Arsenal",0,3,51,56,53,52,66,64,79
"2216","Premier League","Alex Iwobi","MF","25-281","Everton",1,7.9,53,54,53,55,64,64,79
"2217","Premier League","Allan","MF","31-031","Everton",0.1,16.1,50,56,54,52,68,64,79
"2218","Premier League","Álvaro Fernández","GK","23-301","Brentford",0,12,50,51,50,50,56,70,79
"2219","Premier League","Andros Townsend","MF","30-207","Everton",2.2,14.7,53,54,52,54,64,64,79
"2220","Premier League","Anthony Gordon","MF","20-349","Everton",1.6,10.2,54,53,53,53,64,64,79
"2221","Premier League","Boubakary Soumaré","MF","22-346","Leicester City",0.3,10.7,51,54,53,52,66,64,79
"2222","Premier League","Carney Chukwuemeka","MF","18-032","Aston Villa",0.4,1.7,53,54,53,54,68,64,79
"2223","Premier League","Cenk Tosun","FW","30-246","Everton",0,0.1,50,50,50,50,59,64,79
"2224","Premier League","Crysencio Summerville","MF","20-101","Leeds United",0.3,1.4,52,54,56,55,64,64,79
"2225","Premier League","Cucho","MF","22-294","Watford",1.3,7.8,55,54,51,55,65,64,79
"2226","Premier League","Curtis Jones","MF","21-009","Liverpool",0.5,5.6,53,55,51,53,70,64,79
"2227","Premier League","David de Gea","GK","31-093","Manchester Utd",0,22,50,50,50,50,53,69,79
"2228","Premier League","Dele Alli","MF","25-303","Tottenham",1.5,7.3,52,53,55,52,69,64,79
"2229","Premier League","Demarai Gray","MF","25-225","Everton",2.9,16.7,55,52,51,54,61,64,79
"2230","Premier League","Douglas Luiz","MF","23-275","Aston Villa",0.3,15.7,51,55,54,52,65,64,79
"2231","Premier League","Dwight McNeil","MF","22-078","Burnley",0.8,18.7,52,53,53,55,65,64,79
"2232","Premier League","Eddie Nketiah","MF","22-254","Arsenal",0.3,0.6,54,54,53,54,67,64,79
"2233","Premier League","Ellis Simms","FW","21-034","Everton",0,0.7,50,50,51,50,60,64,79
"2234","Premier League","Emile Smith Rowe","MF","21-195","Arsenal",3.6,14.2,56,54,52,54,61,64,79
"2235","Premier League","Enock Mwepu","MF","24-038","Brighton",1.4,7.1,53,54,54,54,66,64,79
"2236","Premier League","Fabian Delph","MF","32-079","Everton",0,2.8,50,56,58,54,67,64,79
"2237","Premier League","Frank Onyeka","MF","24-038","Brentford",0.9,10.5,52,53,53,52,65,64,79
"2238","Premier League","Ibrahima Diallo","MF","22-337","Southampton",0.4,8.2,51,56,53,56,65,64,79
"2239","Premier League","Ismaila Sarr","MF","23-348","Watford",3.3,11.4,56,53,52,55,63,64,79
"2240","Premier League","Jack Harrison","MF","25-080","Leeds United",2.2,15,54,54,53,54,64,64,79
"2241","Premier League","Jacob Ramsey","MF","20-256","Aston Villa",1.8,13.9,53,55,53,53,65,64,79
"2242","Premier League","Jaden Philogene Bidace","FW","19-266","Aston Villa",0,0.1,50,50,50,50,63,64,79
"2243","Premier League","Jeff Hendrick","MF","30-008","Newcastle Utd",0,0.8,57,53,55,53,64,64,79
"2244","Premier League","Jeffrey Schlupp","MF","29-047","Crystal Palace",1.2,8.6,54,54,53,54,64,64,79
"2245","Premier League","Joe Willock","MF","22-172","Newcastle Utd",1.2,12.7,52,53,53,53,64,64,79
"2246","Premier League","Joelinton","MF","25-178","Newcastle Utd",2.2,14.9,53,54,54,54,67,64,79
"2247","Premier League","Josh Brownhill","MF","26-051","Burnley",0.6,14.4,51,54,54,51,62,64,79
"2248","Premier League","Juraj Kucka","MF","34-347","Watford",1.5,15,53,53,56,52,65,64,79
"2249","Premier League","Kenny McLean","MF","30-031","Norwich City",1.3,19.3,52,54,54,51,63,64,79
"2250","Premier League","Leander Dendoncker","MF","26-299","Wolves",0.6,9.8,51,53,54,51,67,64,79
"2251","Premier League","Luka Milivojevic","MF","30-307","Crystal Palace",0.2,6.3,51,56,53,51,65,64,79
"2252","Premier League","Lukas Rupp","MF","31-031","Norwich City",0.6,5.3,53,54,54,53,67,64,79
"2253","Premier League","Marvelous Nakamba","MF","28-020","Aston Villa",0,8.4,50,54,54,51,65,64,79
"2254","Premier League","Mohamed Elyounoussi","MF","27-188","Southampton",3,10.6,55,53,53,52,64,64,79
"2255","Premier League","Morgan Sanson","MF","27-174","Aston Villa",0,2.5,50,55,57,53,72,64,79
"2256","Premier League","Moussa Djenepo","MF","23-238","Southampton",1.5,4.8,54,54,53,57,66,64,79
"2257","Premier League","Moussa Sissoko","MF","32-176","Watford",1.5,18.8,51,54,55,53,61,64,79
"2258","Premier League","Nathan Redmond","MF","27-339","Southampton",1.8,14.9,52,55,53,53,64,64,79
"2259","Premier League","Nathan Tella","MF","22-218","Southampton",0.5,6.5,52,52,53,55,69,64,79
"2260","Premier League","Oghenekaro Etebo","MF","26-091","Watford",0,4.1,51,54,54,52,62,64,79
"2261","Premier League","Oriol Romeu","MF","30-137","Southampton",0.8,19.2,51,56,54,52,65,64,79
"2262","Premier League","Ozan Tufan","MF","26-322","Watford",0.5,3.7,51,55,52,51,65,64,79
"2263","Premier League","Pierre Lees-Melou","MF","28-259","Norwich City",1.1,13.9,52,55,53,51,68,64,79
"2264","Premier League","Saúl Ñíguez","MF","27-079","Chelsea",0.1,1.8,51,53,55,51,70,64,79
"2265","Premier League","Sean Longstaff","MF","24-101","Newcastle Utd",1.1,10.9,52,54,54,51,69,64,79
"2266","Premier League","Shandon Baptiste","MF","23-306","Brentford",0.5,9.1,52,53,53,53,64,64,79
"2267","Premier League","Stuart Armstrong","MF","29-315","Southampton",0.6,3.8,52,53,54,52,63,64,79
"2268","Premier League","Tom Cleverley","MF","32-180","Watford",0.4,9.1,51,55,52,50,64,64,79
"2269","Premier League","Tomáš Soucek","MF","26-346","West Ham",2.9,20.9,53,54,56,51,63,64,79
"2270","Premier League","Tyler Roberts","MF","23-027","Leeds United",2.6,9.8,56,53,52,52,62,64,79
"2271","Premier League","Vicente Guaita","GK","35-029","Crystal Palace",0,19,50,50,50,50,54,69,79
"2272","Premier League","Wilfred Ndidi","MF","25-054","Leicester City",0.9,13,51,54,56,51,69,64,79
"2273","Premier League","Yves Bissouma","MF","25-162","Brighton",0.6,13.4,51,55,55,54,66,64,79
"2274","La Liga","Adri Embarba","MF","29-277","Espanyol",2.8,17.8,54,53,53,53,62,64,79
"2275","La Liga","Alberto Moreno","MF","29-218","Villarreal",2.9,11.7,55,54,54,52,64,64,79
"2276","La Liga","Alberto Soro","MF","22-336","Granada",0.5,5.8,52,53,52,52,65,64,79
"2277","La Liga","Aleix Febas","MF","26-006","Mallorca",0,1.3,50,56,52,56,69,64,79
"2278","La Liga","Álex Berenguer","MF","26-219","Athletic Club",2.7,13.9,53,53,52,54,67,64,79
"2279","La Liga","Álvaro Jiménez","MF","26-265","Cádiz",0.1,2.6,51,53,53,56,66,64,79
"2280","La Liga","Ander Guevara","MF","24-216","Real Sociedad",0.1,9,50,56,53,50,66,64,79
"2281","La Liga","Antonio Puertas","MF","29-352","Granada",2.3,14.4,54,52,52,53,62,64,79
"2282","La Liga","Augusto Solari","MF","30-036","Celta Vigo",0.3,4.6,51,54,55,54,73,64,79
"2283","La Liga","Beñat Turrientes","MF","20-008","Real Sociedad",0.4,2.3,55,53,53,59,64,64,79
"2284","La Liga","Carles Aleñá","MF","24-034","Getafe",1.3,19.3,53,54,51,52,65,64,79
"2285","La Liga","Carlos Soler","MF","25-037","Valencia",5.7,14.4,56,54,52,52,63,64,79
"2286","La Liga","Chapela","MF","22-263","Cádiz",0.1,4.4,51,54,53,51,62,64,79
"2287","La Liga","Dani Ceballos","MF","25-185","Real Madrid",0,0.3,50,55,58,50,62,64,79
"2288","La Liga","Dani García","MF","31-260","Athletic Club",0.8,18.3,51,56,53,50,62,64,79
"2289","La Liga","Dani Raba","MF","26-102","Villarreal",0,1,50,55,55,52,64,64,79
"2290","La Liga","Daniel Wass","MF","32-253","Valencia",1.8,17.6,53,55,53,51,62,64,79
"2291","La Liga","Darwin Machís","MF","29-001","Granada",1,10.1,54,53,53,54,61,64,79
"2292","La Liga","David López","MF","32-122","Espanyol",0.4,5.8,51,54,55,52,63,64,79
"2293","La Liga","Denis Cheryshev","MF","31-044","Valencia",0.8,4.7,54,53,55,52,62,64,79
"2294","La Liga","Étienne Capoue","MF","33-212","Villarreal",0.3,17.1,51,56,54,52,64,64,79
"2295","La Liga","Fernando","MF","34-198","Sevilla",0.7,18.5,51,54,55,51,64,64,79
"2296","La Liga","Florentino Luís","MF","22-173","Getafe",0,7.5,50,55,55,51,68,64,79
"2297","La Liga","Fran Beltrán","MF","23-005","Celta Vigo",0.2,16.4,51,55,54,52,68,64,79
"2298","La Liga","Franco Cervi","MF","27-258","Celta Vigo",1.1,11.9,52,53,54,52,67,64,79
"2299","La Liga","Gabriel Veiga","MF","19-257","Celta Vigo",0,0.1,50,50,85,74,73,64,79
"2300","La Liga","Geoffrey Kondogbia","MF","28-358","Atlético Madrid",0.2,10.3,51,55,56,53,65,64,79
"2301","La Liga","Gerard Gumbau","MF","27-052","Elche",0.3,10.9,51,56,53,51,67,64,79
"2302","La Liga","Gonzalo Escalante","MF","28-318","Alavés",0,3,50,54,56,50,62,64,79
"2303","La Liga","Gonzalo Melero","MF","28-037","Levante",0.7,10.1,52,54,53,52,63,64,79
"2304","La Liga","Hélder Costa","MF","28-027","Valencia",0.3,9.9,51,53,52,56,67,64,79
"2305","La Liga","Hugo Guillamón","MF","22-008","Valencia",0.3,18.5,51,55,55,51,63,64,79
"2306","La Liga","Iddrisu Baba","MF","26-017","Mallorca",1.3,14.6,52,54,54,52,64,64,79
"2307","La Liga","Ilaix Moriba","MF","19-020","Valencia",0,0.8,51,54,59,50,72,64,79
"2308","La Liga","Iñigo Pérez","MF","34-021","Osasuna",0.1,2,55,53,53,51,60,64,79
"2309","La Liga","Iván Alejo","MF","26-363","Cádiz",0.3,5,52,53,53,52,67,64,79
"2310","La Liga","Iván Martín","MF","22-359","Alavés",0.1,1.8,51,56,52,50,63,64,79
"2311","La Liga","Jakub Jankto","MF","26-020","Getafe",0.1,3.6,51,56,53,51,63,64,79
"2312","La Liga","Jasper Cillessen","GK","32-292","Valencia",0,14.2,50,51,50,50,54,69,79
"2313","La Liga","Javi Martínez","MF","22-048","Osasuna",0.6,5,53,53,54,52,66,64,79
"2314","La Liga","Javi Puado","MF","23-259","Espanyol",2.7,11.9,54,53,52,53,60,64,79
"2315","La Liga","Javier Pastore","MF","32-233","Elche",0.3,4.3,52,55,52,52,67,64,79
"2316","La Liga","Jon Guridi","MF","26-345","Real Sociedad",0,1.2,50,55,53,54,62,64,79
"2317","La Liga","Jon Moncayola","MF","23-271","Osasuna",1.6,19.6,52,55,53,51,64,64,79
"2318","La Liga","Jorge de Frutos","MF","24-353","Levante",4.5,14.7,55,54,52,54,64,64,79
"2319","La Liga","Kike Barja","MF","24-313","Osasuna",1,7.1,53,54,53,58,63,64,79
"2320","La Liga","Lee Kangin","MF","20-354","Mallorca",0.8,11.3,54,53,52,55,62,64,79
"2321","La Liga","Loum Ndiaye","MF","25-040","Alavés",1.1,14.9,52,53,57,52,66,64,79
"2322","La Liga","Lucas Torró","MF","27-204","Osasuna",1.1,18.9,52,55,56,51,65,64,79
"2323","La Liga","Manolo Reina","GK","36-313","Mallorca",0,18,50,50,50,50,54,69,79
"2324","La Liga","Marc-André ter Stegen","GK","29-284","Barcelona",0,20,50,50,50,50,55,70,79
"2325","La Liga","Martín Zubimendi","MF","23-006","Real Sociedad",0.4,15.3,51,55,54,51,63,64,79
"2326","La Liga","Matias Arezo","FW","19-079","Granada",0,0.1,50,50,50,50,63,64,79
"2327","La Liga","Mauro Arambarri","MF","26-131","Getafe",0.8,17.9,52,54,53,54,66,64,79
"2328","La Liga","Maxime Gonalons","MF","32-335","Granada",0.3,13,51,55,55,51,66,64,79
"2329","La Liga","Mickael Malsa","MF","26-119","Levante",0.3,7.9,51,56,54,51,66,64,79
"2330","La Liga","Moi Gómez","MF","27-230","Villarreal",1.1,10,52,55,52,52,63,64,79
"2331","La Liga","Monchu","MF","22-148","Granada",0.4,7.4,51,56,52,51,68,64,79
"2332","La Liga","Nico Ribaudo","MF","20-303","Espanyol",0.7,8.6,53,54,52,54,63,64,79
"2333","La Liga","Nico Williams","MF","19-211","Athletic Club",2.4,9.5,54,53,52,59,68,64,79
"2334","La Liga","Nicolás Serrano","MF","18-340","Athletic Club",0.4,2.2,58,52,53,53,63,64,79
"2335","La Liga","Nikola Vukcevic","MF","30-057","Levante",0,1.2,51,55,57,52,68,64,79
"2336","La Liga","Nolito","MF","35-116","Celta Vigo",2.1,11,53,55,52,52,63,64,79
"2337","La Liga","Oier Sanjurjo","MF","35-259","Osasuna",0.4,5.3,52,55,52,50,64,64,79
"2338","La Liga","Óscar Melendo","MF","24-169","Espanyol",0.5,7.6,51,55,51,51,59,64,79
"2339","La Liga","Pablo Martínez","MF","23-351","Levante",0.4,7.3,52,55,53,53,65,64,79
"2340","La Liga","Paul Akouokou","MF","24-050","Betis",0,2,51,55,55,52,67,64,79
"2341","La Liga","Pere Milla","MF","29-138","Elche",3.1,8.4,58,52,54,53,65,64,79
"2342","La Liga","Rafinha","MF","28-361","Real Sociedad",0.4,2.4,52,54,54,55,66,64,79
"2343","La Liga","Raúl Guti","MF","25-040","Elche",0.5,11.6,52,54,53,51,62,64,79
"2344","La Liga","Renato Tapia","MF","26-195","Celta Vigo",0.5,12.4,51,54,55,51,68,64,79
"2345","La Liga","Rodrigo Battaglia","MF","30-211","Mallorca",0.1,7.5,50,54,54,52,65,64,79
"2346","La Liga","Rubén García","MF","28-209","Osasuna",1.9,17.1,52,55,52,53,64,64,79
"2347","La Liga","Samuel Chukwueze","MF","22-262","Villarreal",1.5,5.7,55,54,51,58,61,64,79
"2348","La Liga","Sergi Darder","MF","28-048","Espanyol",1.8,19.8,52,56,52,53,63,64,79
"2349","La Liga","Sergio Herrera","GK","28-248","Osasuna",0,22,50,51,50,50,54,70,79
"2350","La Liga","Thomas Delaney","MF","30-158","Sevilla",0.5,7.8,52,54,54,52,63,64,79
"2351","La Liga","Tomás Alarcón","MF","23-020","Cádiz",1,13.9,52,54,56,51,63,64,79
"2352","La Liga","Toni Moya","MF","23-325","Alavés",1.1,12.4,51,54,54,53,67,64,79
"2353","La Liga","Uroš Racic","MF","23-328","Valencia",0.2,6.3,51,55,54,53,66,64,79
"2354","La Liga","Vicente Iborra","MF","34-023","Villarreal",0.4,4.9,52,56,54,50,64,64,79
"2355","La Liga","Vitolo","MF","32-098","Getafe",0,2.5,50,55,51,55,68,64,79
"2356","La Liga","Yan Brice Eteki","MF","24-166","Granada",0,1.5,51,53,55,52,67,64,79
"2357","La Liga","Yangel Herrera","MF","24-032","Espanyol",0.4,6.5,52,55,53,52,66,64,79
"2358","La Liga","Yeremi Pino","MF","19-111","Villarreal",3,13.5,53,53,52,54,62,64,79
"2359","La Liga","Yunus Musah","MF","19-071","Valencia",0.3,8,52,53,52,56,65,64,79
"2360","Bundesliga","Alessandro Schöpf","MF","28-001","Arminia",2.1,17.4,53,54,53,53,66,64,79
"2361","Bundesliga","Andreas Luthe","GK","34-335","Union Berlin",0,20,50,50,50,50,55,70,79
"2362","Bundesliga","Anthony Losilla","MF","35-335","Bochum",1,19.6,52,54,58,52,65,64,79
"2363","Bundesliga","Arne Maier","MF","23-031","Augsburg",1,12.8,52,55,52,52,64,64,79
"2364","Bundesliga","Aster Vranckx","MF","19-127","Wolfsburg",2.2,8.6,55,53,53,53,67,64,79
"2365","Bundesliga","Atakan Karazor","MF","25-118","Stuttgart",0.1,10.4,50,56,55,52,68,64,79
"2366","Bundesliga","Axel Witsel","MF","33-027","Dortmund",0.1,11.6,50,55,55,51,65,64,79
"2367","Bundesliga","Cedric Teuchert","MF","25-025","Union Berlin",0.2,1.2,54,53,52,50,67,64,79
"2368","Bundesliga","Christoph Kramer","MF","30-354","M'Gladbach",0.2,5.2,51,55,54,52,70,64,79
"2369","Bundesliga","Daichi Kamada","MF","25-187","Eint Frankfurt",3.4,15.7,53,55,51,54,64,64,79
"2370","Bundesliga","Dejan Ljubicic","MF","24-123","Köln",0.7,14.2,51,54,52,53,65,64,79
"2371","Bundesliga","Diadie Samassékou","MF","26-028","Hoffenheim",0.8,9,52,53,54,51,64,64,79
"2372","Bundesliga","Enzo Millot","MF","19-206","Stuttgart",0,0.4,50,55,54,50,79,64,79
"2373","Bundesliga","Fabian Kunze","MF","23-239","Arminia",0.2,8.8,51,54,56,53,65,64,79
"2374","Bundesliga","Fredrik Jensen","MF","24-152","Augsburg",0.2,4.6,52,54,53,51,62,64,79
"2375","Bundesliga","Genki Haraguchi","MF","30-275","Union Berlin",1.6,12.9,52,55,53,51,63,64,79
"2376","Bundesliga","Grischa Prömel","MF","27-030","Union Berlin",4.1,15,54,54,53,51,63,64,79
"2377","Bundesliga","Håvard Nielsen","MF","28-208","Greuther Fürth",1.5,11.2,54,52,52,54,63,64,79
"2378","Bundesliga","Hugo Novoa","MF","19-038","RB Leipzig",0.7,1.2,59,51,53,53,71,64,79
"2379","Bundesliga","Jan Morávek","MF","32-099","Augsburg",0.7,3.6,51,54,55,51,68,64,79
"2380","Bundesliga","Jan Thielmann","MF","19-258","Köln",0.5,8.5,52,54,54,53,67,64,79
"2381","Bundesliga","Janik Haberer","MF","27-312","Freiburg",0.5,5.5,53,52,56,51,66,64,79
"2382","Bundesliga","Jeremy Dudziak","MF","26-164","Greuther Fürth",1.7,9.8,53,53,52,54,66,64,79
"2383","Bundesliga","Jesper Lindstrøm","MF","21-344","Eint Frankfurt",5.1,13.6,56,53,52,54,66,64,79
"2384","Bundesliga","Joel Pohjanpalo","FW","27-148","Leverkusen",0,0.1,50,50,50,50,59,64,79
"2385","Bundesliga","Josuha Guilavogui","MF","31-142","Wolfsburg",0.4,10.5,51,53,59,51,65,64,79
"2386","Bundesliga","Jurgen Ekkelenkamp","MF","21-309","Hertha BSC",1.9,6.8,55,53,52,51,62,64,79
"2387","Bundesliga","Kevin-Prince Boateng","MF","34-339","Hertha BSC",0.2,4.3,53,54,55,51,62,64,79
"2388","Bundesliga","Kristijan Jakic","MF","24-270","Eint Frankfurt",1.7,11.1,53,54,53,52,66,64,79
"2389","Bundesliga","Leandro Barreiro Martins","MF","22-036","Mainz 05",1.4,15.2,52,53,55,50,66,64,79
"2390","Bundesliga","Levin Öztunali","MF","25-330","Union Berlin",0.3,5.4,51,53,54,53,67,64,79
"2391","Bundesliga","Luca Waldschmidt","MF","25-265","Wolfsburg",1.7,7.8,54,54,52,53,61,64,79
"2392","Bundesliga","Lucas Tousart","MF","24-285","Hertha BSC",0.4,8.8,51,55,56,52,66,64,79
"2393","Bundesliga","Manuel Prietl","MF","30-189","Arminia",0.7,16.4,51,54,55,52,64,64,79
"2394","Bundesliga","Manuel Riemann","GK","33-152","Bochum",0.8,20,50,52,50,50,57,70,79
"2395","Bundesliga","Masaya Okugawa","MF","25-300","Arminia",3.2,17.6,54,52,52,52,63,64,79
"2396","Bundesliga","Max Christiansen","MF","25-136","Greuther Fürth",0.1,13.5,50,54,58,51,66,64,79
"2397","Bundesliga","Maximilian Eggestein","MF","25-062","Freiburg",0.7,13,52,55,54,51,64,64,79
"2398","Bundesliga","Maximilian Philipp","MF","27-344","Wolfsburg",0.5,7.9,52,54,52,54,63,64,79
"2399","Bundesliga","Miloš Pantovic","MF","25-216","Bochum",2.1,11,54,53,53,51,64,64,79
"2400","Bundesliga","Nicolas Höfler","MF","31-336","Freiburg",1.3,18,52,55,54,52,65,64,79
"2401","Bundesliga","Niklas Dorsch","MF","24-024","Augsburg",0.2,16.2,51,55,54,52,66,64,79
"2402","Bundesliga","Niklas Tauer","MF","20-356","Mainz 05",0.2,2.8,52,53,59,50,66,64,79
"2403","Bundesliga","Nikolas Nartey","MF","21-351","Stuttgart",0,4.5,50,54,54,52,65,64,79
"2404","Bundesliga","Noah Joel Sarenren Bazee","MF","25-171","Augsburg",0.2,1.2,56,51,58,53,67,64,79
"2405","Bundesliga","Noah Weißhaupt","MF","20-141","Freiburg",0,0.5,50,55,61,65,65,64,79
"2406","Bundesliga","Orel Mangala","MF","23-327","Stuttgart",1.1,13.5,52,54,53,57,62,64,79
"2407","Bundesliga","Patrick Osterhage","MF","22-007","Bochum",0.2,1.6,52,53,54,50,68,64,79
"2408","Bundesliga","Reinier","MF","20-020","Dortmund",0.1,0.7,52,52,58,57,79,64,79
"2409","Bundesliga","Robert Tesche","MF","34-257","Bochum",0,3.2,50,55,56,50,63,64,79
"2410","Bundesliga","Robin Hack","MF","23-165","Arminia",1.4,9.1,53,55,52,56,65,64,79
"2411","Bundesliga","Roland Sallai","MF","24-262","Freiburg",3.5,8.2,56,54,52,53,62,64,79
"2412","Bundesliga","Ruben Vargas","MF","23-187","Augsburg",2.4,14.9,53,54,53,55,62,64,79
"2413","Bundesliga","Salih Özcan","MF","24-028","Köln",1.4,14.6,52,55,56,52,67,64,79
"2414","Bundesliga","Santiago Ascacíbar","MF","24-348","Hertha BSC",0.9,17.1,51,54,55,51,68,64,79
"2415","Bundesliga","Sebastian Vasiliadis","MF","24-127","Arminia",0.1,5.9,51,53,59,52,67,64,79
"2416","Bundesliga","Suat Serdar","MF","24-303","Hertha BSC",1.9,16,53,53,53,56,64,64,79
"2417","Bundesliga","Timothy Tillman","MF","23-035","Greuther Fürth",1.1,11,53,54,53,55,65,64,79
"2418","Bundesliga","Yannik Keitel","MF","21-358","Freiburg",0.8,5.6,53,53,54,50,64,64,79
"2419","Bundesliga","Zidan Sertdemir","MF","17-004","Leverkusen",0,0.2,50,54,62,50,72,64,79
"2420","Ligue 1","Abdul Majeed Waris","MF","30-142","Strasbourg",1.2,3.6,57,53,51,56,61,64,79
"2421","Ligue 1","Alban Lafont","GK","23-016","Nantes",0,23,50,50,50,50,54,69,79
"2422","Ligue 1","Amadou Onana","MF","20-176","Lille",0.3,7.8,51,56,55,52,65,64,79
"2423","Ligue 1","Amadou Traore","FW","19-338","Bordeaux",0,0.2,50,50,50,50,63,64,79
"2424","Ligue 1","Angel Gomes","MF","21-161","Lille",0.4,5.3,51,55,52,50,64,64,79
"2425","Ligue 1","Anthony Lopes","GK","31-130","Lyon",0,21.8,50,50,50,50,55,70,79
"2426","Ligue 1","Arnaud Nordin","MF","23-236","Saint-Étienne",2.6,12,55,54,52,54,62,64,79
"2427","Ligue 1","Azor Matusiwa","MF","23-286","Reims",0.2,13.8,51,55,55,52,64,64,79
"2428","Ligue 1","Baptiste Mouazan","MF","20-134","Lorient",0.1,1.1,51,53,54,52,69,64,79
"2429","Ligue 1","Baptiste Santamaria","MF","26-336","Rennes",0.7,13,52,55,54,51,66,64,79
"2430","Ligue 1","Batista Mendy","MF","22-027","Angers",0.1,15.8,50,54,53,51,64,64,79
"2431","Ligue 1","Boubacar Traoré","MF","20-172","Metz",0.6,10,52,54,53,53,70,64,79
"2432","Ligue 1","Brandon Domingues","MF","21-247","Troyes",0.9,2.6,55,54,52,51,68,64,79
"2433","Ligue 1","Charles Boli","MF","23-162","Lens",0,0.4,50,55,59,50,62,64,79
"2434","Ligue 1","Cheikh Niasse","MF","22-020","Lille",0,0.5,50,54,59,50,69,64,79
"2435","Ligue 1","Chimuanya Ugochukwu","MF","17-319","Rennes",0.3,4.1,53,53,52,51,65,64,79
"2436","Ligue 1","Dion Lopy","MF","20-006","Reims",0.3,8.7,51,53,53,53,67,64,79
"2437","Ligue 1","Eduardo Camavinga","MF","19-090","Rennes",0,1.6,50,54,53,50,70,64,79
"2438","Ligue 1","Elhadji Dieye","MF","19-248","Saint-Étienne",0,0.4,55,50,60,56,68,64,79
"2439","Ligue 1","Eliot Matazo","MF","19-358","Monaco",0.1,7.6,50,56,54,53,66,64,79
"2440","Ligue 1","Fabien Lemoine","MF","34-329","Lorient",0.1,9.5,50,56,54,52,71,64,79
"2441","Ligue 1","Franck Honorat","MF","25-181","Brest",3.2,21,55,54,52,53,65,64,79
"2442","Ligue 1","Fransérgio","MF","31-113","Bordeaux",0.8,10.7,51,54,54,51,64,64,79
"2443","Ligue 1","Gaëtan Poussin","GK","23-026","Bordeaux",0,2,50,50,50,50,55,70,79
"2444","Ligue 1","Georginio Wijnaldum","MF","31-089","Paris S-G",2.2,10.9,53,54,51,51,62,64,79
"2445","Ligue 1","Gerson","MF","24-264","Marseille",3,14.1,54,54,52,52,66,64,79
"2446","Ligue 1","Habib Maïga","MF","26-038","Metz",0.6,12.4,52,54,53,52,69,64,79
